CaseID,StructID,GM_ID,gm_file,gm_dt_sec,gm_unit,gm_scale,k_global_scale,qy_global_scale,mass_scale,damping_ratio,alpha_post,story_height_m,n_story,k1_scale,k2_scale,k3_scale,k4_scale,k5_scale,qy1_scale,qy2_scale,qy3_scale,qy4_scale,qy5_scale,K1_N_per_m,K2_N_per_m,K3_N_per_m,K4_N_per_m,K5_N_per_m,Qy1_N,Qy2_N,Qy3_N,Qy4_N,Qy5_N,floor_mass_kg,model_type,run_status,success,message,top_disp_max_m,max_story_drift,base_shear_max_N,analysis_time_sec
Case1693,Struct0847,EI,ground_motion/ei3.txt,0.02,g,1,1.0172,1.1416,1.1168,0.0674,0.0183,3.226,5,1.003,0.9478,1.0304,1.1127,0.9585,1.0892,0.979,1.0409,0.8623,0.8583,183645288,159076856.4,157218432,152798189.4,116998344,4973722.88,4135217.68,4040190.9,3051645.21,2743538.78,279200,5-story shear model,pending,,,,,,
Case1694,Struct0847,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,1.0172,1.1416,1.1168,0.0674,0.0183,3.226,5,1.003,0.9478,1.0304,1.1127,0.9585,1.0892,0.979,1.0409,0.8623,0.8583,183645288,159076856.4,157218432,152798189.4,116998344,4973722.88,4135217.68,4040190.9,3051645.21,2743538.78,279200,5-story shear model,pending,,,,,,
Case1695,Struct0848,EI,ground_motion/ei3.txt,0.02,g,1,0.8153,1.0991,1.1685,0.0766,0.0195,3.545,5,1.1435,1.037,0.8854,0.8917,1.0937,1.0229,0.9565,1.0817,1.1322,0.8662,167813199,139501906.5,108279993,98145406.35,107003233.2,4497077.56,3889769.85,4042248,3857643.16,2665713.18,292125,5-story shear model,pending,,,,,,
Case1696,Struct0848,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,0.8153,1.0991,1.1685,0.0766,0.0195,3.545,5,1.1435,1.037,0.8854,0.8917,1.0937,1.0229,0.9565,1.0817,1.1322,0.8662,167813199,139501906.5,108279993,98145406.35,107003233.2,4497077.56,3889769.85,4042248,3857643.16,2665713.18,292125,5-story shear model,pending,,,,,,
Case1697,Struct0849,EI,ground_motion/ei3.txt,0.02,g,1,1.2354,1.0713,0.9776,0.0486,0.0358,3.011,5,1.0122,1.0232,0.9326,1.1026,0.8615,1.0758,1.0765,0.8938,1.1355,1.1016,225084938.4,208570111.2,172820106,183890525.4,127715652,4610018.16,4267041.46,3255595,3771029.56,3304403.42,244400,5-story shear model,pending,,,,,,
Case1698,Struct0849,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,1.2354,1.0713,0.9776,0.0486,0.0358,3.011,5,1.0122,1.0232,0.9326,1.1026,0.8615,1.0758,1.0765,0.8938,1.1355,1.1016,225084938.4,208570111.2,172820106,183890525.4,127715652,4610018.16,4267041.46,3255595,3771029.56,3304403.42,244400,5-story shear model,pending,,,,,,
Case1699,Struct0850,EI,ground_motion/ei3.txt,0.02,g,1,0.848,1.0422,1.1529,0.0439,0.0371,3.337,5,1.1289,1.0265,1.0176,1.0766,1.1159,1.0677,1.046,0.929,1.1399,0.973,172315296,143627880,129438720,123249168,113553984,4451027.76,4033522.44,3291892.92,3682811.72,2839369.68,288225,5-story shear model,pending,,,,,,
Case1700,Struct0850,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,0.848,1.0422,1.1529,0.0439,0.0371,3.337,5,1.1289,1.0265,1.0176,1.0766,1.1159,1.0677,1.046,0.929,1.1399,0.973,172315296,143627880,129438720,123249168,113553984,4451027.76,4033522.44,3291892.92,3682811.72,2839369.68,288225,5-story shear model,pending,,,,,,
Case1701,Struct0851,EI,ground_motion/ei3.txt,0.02,g,1,1.0471,1.0679,1.1491,0.0716,0.0394,3.547,5,1.1144,0.9859,0.8654,0.9991,1.1042,0.9105,0.9397,1.0255,0.9198,1.0665,210039883.2,170335421.9,135924051,141231277.4,138744938.4,3889291.8,3712970.83,3723446.93,3044988.7,3188962.98,287275,5-story shear model,pending,,,,,,
Case1702,Struct0851,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,1.0471,1.0679,1.1491,0.0716,0.0394,3.547,5,1.1144,0.9859,0.8654,0.9991,1.1042,0.9105,0.9397,1.0255,0.9198,1.0665,210039883.2,170335421.9,135924051,141231277.4,138744938.4,3889291.8,3712970.83,3723446.93,3044988.7,3188962.98,287275,5-story shear model,pending,,,,,,
Case1703,Struct0852,EI,ground_motion/ei3.txt,0.02,g,1,1.1764,1.0966,0.9278,0.054,0.0461,3.047,5,1.1076,0.9119,0.9438,1.0609,1.0026,1.1219,0.8941,0.8806,1.012,0.8831,234536515.2,177005261.4,166542948,168485772.6,141535036.8,4921102.16,3627739.22,3283264.26,3440253.52,2711540.89,231950,5-story shear model,pending,,,,,,
Case1704,Struct0852,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,1.1764,1.0966,0.9278,0.054,0.0461,3.047,5,1.1076,0.9119,0.9438,1.0609,1.0026,1.1219,0.8941,0.8806,1.012,0.8831,234536515.2,177005261.4,166542948,168485772.6,141535036.8,4921102.16,3627739.22,3283264.26,3440253.52,2711540.89,231950,5-story shear model,pending,,,,,,
Case1705,Struct0853,EI,ground_motion/ei3.txt,0.02,g,1,1.2232,1.0531,0.9826,0.0772,0.0177,3.03,5,1.1309,0.9119,1.0873,1.0802,0.9202,1.0059,0.8861,0.951,1.1128,1.136,248997038.4,184046953.2,199497804,178375586.4,135070636.8,4237253.16,3452662.07,3405093.54,3632858.01,3349700.48,245650,5-story shear model,pending,,,,,,
Case1706,Struct0853,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,1.2232,1.0531,0.9826,0.0772,0.0177,3.03,5,1.1309,0.9119,1.0873,1.0802,0.9202,1.0059,0.8861,0.951,1.1128,1.136,248997038.4,184046953.2,199497804,178375586.4,135070636.8,4237253.16,3452662.07,3405093.54,3632858.01,3349700.48,245650,5-story shear model,pending,,,,,,
Case1707,Struct0854,EI,ground_motion/ei3.txt,0.02,g,1,1.2418,0.8483,0.92,0.044,0.0489,3.04,5,0.8836,0.9008,1.1308,0.8882,0.9091,1.0635,0.9204,0.9334,0.8617,0.9643,197505806.4,184571217.6,210634116,148900512.6,135470445.6,3608668.2,2888868.68,2692130.95,2266038.34,2290443.93,230000,5-story shear model,pending,,,,,,
Case1708,Struct0854,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,1.2418,0.8483,0.92,0.044,0.0489,3.04,5,0.8836,0.9008,1.1308,0.8882,0.9091,1.0635,0.9204,0.9334,0.8617,0.9643,197505806.4,184571217.6,210634116,148900512.6,135470445.6,3608668.2,2888868.68,2692130.95,2266038.34,2290443.93,230000,5-story shear model,pending,,,,,,
Case1709,Struct0855,EI,ground_motion/ei3.txt,0.02,g,1,0.8638,1.2364,1.1093,0.0661,0.0197,3.504,5,1.0727,0.9224,1.0103,1.0917,1.0935,1.1448,1.0623,0.8722,1.0482,0.9603,166787686.8,131466904.8,130904571,127306412.1,113347836,5661722.88,4859682.56,3666519.47,4017582.89,3324481.78,277325,5-story shear model,pending,,,,,,
Case1710,Struct0855,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,0.8638,1.2364,1.1093,0.0661,0.0197,3.504,5,1.0727,0.9224,1.0103,1.0917,1.0935,1.1448,1.0623,0.8722,1.0482,0.9603,166787686.8,131466904.8,130904571,127306412.1,113347836,5661722.88,4859682.56,3666519.47,4017582.89,3324481.78,277325,5-story shear model,pending,,,,,,
Case1711,Struct0856,EI,ground_motion/ei3.txt,0.02,g,1,0.8877,1.0641,1.1598,0.0645,0.0495,3.382,5,1.0523,1.0481,0.918,0.949,0.882,1.1382,0.9762,1.1389,1.0394,0.9069,168142807.8,153515731.1,122236290,113727685.5,93954168,4844634.48,3843465.35,4120471.87,3428679.17,2702090.41,289950,5-story shear model,pending,,,,,,
Case1712,Struct0856,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,0.8877,1.0641,1.1598,0.0645,0.0495,3.382,5,1.0523,1.0481,0.918,0.949,0.882,1.1382,0.9762,1.1389,1.0394,0.9069,168142807.8,153515731.1,122236290,113727685.5,93954168,4844634.48,3843465.35,4120471.87,3428679.17,2702090.41,289950,5-story shear model,pending,,,,,,
Case1713,Struct0857,EI,ground_motion/ei3.txt,0.02,g,1,1.2309,1.0939,1.155,0.0585,0.0399,3.085,5,0.945,1.0662,0.8624,0.9505,1.0317,1.0598,1.0947,1.1088,0.9385,0.8666,209376090,216543620.7,159229224,157946010.8,152390343.6,4637260.88,4430721.62,4123915.49,3182537.97,2654326.47,288750,5-story shear model,pending,,,,,,
Case1714,Struct0857,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,1.2309,1.0939,1.155,0.0585,0.0399,3.085,5,0.945,1.0662,0.8624,0.9505,1.0317,1.0598,1.0947,1.1088,0.9385,0.8666,209376090,216543620.7,159229224,157946010.8,152390343.6,4637260.88,4430721.62,4123915.49,3182537.97,2654326.47,288750,5-story shear model,pending,,,,,,
Case1715,Struct0858,EI,ground_motion/ei3.txt,0.02,g,1,1.2286,0.7561,0.816,0.0423,0.0199,3.327,5,0.9538,0.8988,0.9799,0.9592,1.1376,0.9993,1.1429,0.9782,0.962,0.8688,210930962.4,182203837.2,180585771,159093871.2,167718643.2,3022282.92,3197342.75,2514697.87,2254841.42,1839319.1,204000,5-story shear model,pending,,,,,,
Case1716,Struct0858,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,1.2286,0.7561,0.816,0.0423,0.0199,3.327,5,0.9538,0.8988,0.9799,0.9592,1.1376,0.9993,1.1429,0.9782,0.962,0.8688,210930962.4,182203837.2,180585771,159093871.2,167718643.2,3022282.92,3197342.75,2514697.87,2254841.42,1839319.1,204000,5-story shear model,pending,,,,,,
Case1717,Struct0859,EI,ground_motion/ei3.txt,0.02,g,1,1.1622,1.1468,1.1877,0.059,0.028,3.297,5,1.0064,1.0344,1.0597,0.9419,0.9932,1.1375,1.0797,0.9842,0.9347,0.9367,210534854.4,198359647.2,184737501,147781284.3,138515644.8,5217940,4581339.85,3837513.9,3322933.28,3007781.17,296925,5-story shear model,pending,,,,,,
Case1718,Struct0859,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,1.1622,1.1468,1.1877,0.059,0.028,3.297,5,1.0064,1.0344,1.0597,0.9419,0.9932,1.1375,1.0797,0.9842,0.9347,0.9367,210534854.4,198359647.2,184737501,147781284.3,138515644.8,5217940,4581339.85,3837513.9,3322933.28,3007781.17,296925,5-story shear model,pending,,,,,,
Case1719,Struct0860,EI,ground_motion/ei3.txt,0.02,g,1,1.1158,0.9781,1.0411,0.0682,0.0476,3.103,5,0.9974,0.9333,1.0784,0.9521,0.9718,0.9938,0.9394,0.9325,1.1151,1.0468,200321805.6,171827063.1,180491808,143417679.3,130120132.8,3888143.12,3399660.42,3101066.05,3381105.86,2866850.22,260275,5-story shear model,pending,,,,,,
Case1720,Struct0860,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,1.1158,0.9781,1.0411,0.0682,0.0476,3.103,5,0.9974,0.9333,1.0784,0.9521,0.9718,0.9938,0.9394,0.9325,1.1151,1.0468,200321805.6,171827063.1,180491808,143417679.3,130120132.8,3888143.12,3399660.42,3101066.05,3381105.86,2866850.22,260275,5-story shear model,pending,,,,,,
Case1721,Struct0861,EI,ground_motion/ei3.txt,0.02,g,1,1.1926,1.0785,0.8209,0.0791,0.0419,3.241,5,0.9979,1.1437,0.9501,1.1022,0.9686,0.9603,1.0784,1.1007,0.9934,0.9213,214217197.2,225056142.3,169963389,177455302.2,138618283.2,4142734.2,4303301.28,4036156.83,3321283.89,2782141.74,205225,5-story shear model,pending,,,,,,
Case1722,Struct0861,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,1.1926,1.0785,0.8209,0.0791,0.0419,3.241,5,0.9979,1.1437,0.9501,1.1022,0.9686,0.9603,1.0784,1.1007,0.9934,0.9213,214217197.2,225056142.3,169963389,177455302.2,138618283.2,4142734.2,4303301.28,4036156.83,3321283.89,2782141.74,205225,5-story shear model,pending,,,,,,
Case1723,Struct0862,EI,ground_motion/ei3.txt,0.02,g,1,1.0823,0.849,0.9573,0.0741,0.0196,3.288,5,1.0707,0.8751,0.9733,0.8795,0.8968,1.0325,0.9466,1.0145,1.1301,0.9742,208587349.8,156274920.5,158010388.5,128504184.8,116472796.8,3506370,2973554.58,2928455.7,2974310.19,2315868.24,239325,5-story shear model,pending,,,,,,
Case1724,Struct0862,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,1.0823,0.849,0.9573,0.0741,0.0196,3.288,5,1.0707,0.8751,0.9733,0.8795,0.8968,1.0325,0.9466,1.0145,1.1301,0.9742,208587349.8,156274920.5,158010388.5,128504184.8,116472796.8,3506370,2973554.58,2928455.7,2974310.19,2315868.24,239325,5-story shear model,pending,,,,,,
Case1725,Struct0863,EI,ground_motion/ei3.txt,0.02,g,1,1.0815,0.8606,1.1176,0.0368,0.041,3.428,5,1.0631,0.9004,1.0735,0.8969,1.1495,1.0239,1.1258,1.006,1.1374,0.9272,206953677,160674129,174148537.5,130949642.3,149182110,3524673.36,3584794.88,2943596.24,3034423.96,2234255.3,279400,5-story shear model,pending,,,,,,
Case1726,Struct0863,NORTHRIDGE,ground_motion/northbridge.txt,0.02,g,1,1.0815,0.8606,1.1176,0.0368,0.041,3.428,5,1.0631,0.9004,1.0735,0.8969,1.1495,1.0239,1.1258,1.006,1.1374,0.9272,206953677,160674129,174148537.5,130949642.3,149182110,3524673.36,3584794.88,2943596.24,3034423.96,2234255.3,279400,5-story shear model,pending,,,,,,
